idCountry,Fecha,Hora,Distancia,Estado,Latitud,Longitud,Magnitud,Profundidad
3,1999-10-03,13:15:07,38 km al NOROESTE de ARRIAGA , CHIS,16.46,-94.17,4.2,105.0
3,1999-10-03,20:58:07,63 km al SUROESTE de OMETEPEC, GRO,16.24,-98.77,4.2,4.0
3,1999-10-04,09:10:51,15 km al SUROESTE de S PEDRO POCHUTLA, OAX,15.66,-96.57,4.3,6.0
3,1999-10-04,15:11:42,16 km al NORTE de PUERTO ESCONDIDO, OAX,16.01,-97.08,4.0,51.0
3,1999-10-06,03:59:38,51 km al SURESTE de CRUCECITA, OAX,15.46,-95.78,4.1,9.0
3,1999-10-06,13:36:30,19 km al NORESTE de SANTA ANA PACUECO, GTO,20.5,-101.93,4.0,128.0
3,1999-10-06,16:25:54,129 km al SURESTE de CD HIDALGO, CHIS,13.78,-91.39,4.4,68.0
3,1999-10-07,04:33:17,21 km al OESTE de PUERTO ESCONDIDO, OAX,15.86,-97.26,4.4,28.0
3,1999-10-08,00:58:14,78 km al SUR de CD HIDALGO, CHIS,13.98,-92.08,4.8,45.0
3,1999-10-08,12:37:46,94 km al SUROESTE de LOS MOCHIS, SIN,25.09,-109.52,4.9,10.0
3,1999-10-09,16:08:59,156 km al NOROESTE de M ALEMAN(LA DOCE), SON,29.34,-112.98,4.9,10.0
3,1999-10-10,12:48:42,45 km al SURESTE de SALINA CRUZ, OAX,15.94,-94.86,4.6,43.0
3,1999-10-11,15:11:38,51 km al SUR de PIJIJIAPAN, CHIS,15.24,-93.32,4.4,41.0
3,1999-10-12,00:06:33,32 km al SURESTE de CRUCECITA, OAX,15.51,-96.0,4.3,10.0
3,1999-10-14,13:15:39,12 km al NORESTE de RIO GRANDE, OAX,16.08,-97.35,4.0,39.0
3,1999-10-14,18:16:08,14 km al OESTE de PUERTO ESCONDIDO, OAX,15.86,-97.2,4.1,16.0
3,1999-10-15,02:05:30,276 km al SUROESTE de CIHUATLAN, JAL,18.52,-107.07,4.8,33.0
3,1999-10-15,08:44:47,42 km al NOROESTE de TECPAN, GRO,17.57,-100.79,4.1,5.0
3,1999-10-16,08:19:21,178 km al SUROESTE de ACAPULCO, GRO,15.56,-100.86,4.3,5.0
3,1999-10-16,12:15:09,25 km al NORESTE de MAGDALENA DE KINO, SON,30.75,-110.75,4.5,5.0
3,1999-10-16,17:33:03,337 km al SUROESTE de PUERTO VALLARTA, JAL,19.14,-108.05,4.0,10.0
3,1999-10-16,19:09:20,18 km al NOROESTE de PUERTO ESCONDIDO, OAX,15.98,-97.18,4.0,16.0
3,1999-10-17,02:59:44,76 km al SUROESTE de CD HIDALGO, CHIS,14.22,-92.68,4.1,35.0
3,1999-10-17,12:32:18,65 km al SUROESTE de ISLA, VER,17.46,-95.7,4.1,133.0
3,1999-10-18,14:02:02,9 km al NOROESTE de GPE VICTORIA(KM.43), BC,32.34,-115.18,4.4,6.0
3,1999-10-18,15:22:34,50 km al SUROESTE de PINOTEPA NACIONAL, OAX,16.03,-98.39,4.6,6.0
3,1999-10-22,18:27:51,53 km al SUR de JALTIPAN DE MORELOS, VER,17.49,-94.64,4.4,163.0
3,1999-10-22,21:51:51,85 km al SUROESTE de PIJIJIAPAN, CHIS,15.07,-93.68,4.4,85.0
3,1999-10-23,07:33:37,31 km al NORESTE de MATIAS ROMERO, OAX,17.03,-94.8,4.1,122.0
3,1999-10-23,20:45:10,31 km al OESTE de TECPAN, GRO,17.2,-100.92,4.2,5.0
3,1999-10-23,20:50:12,50 km al SUROESTE de TECPAN, GRO,17.07,-101.07,4.0,8.0
3,1999-10-23,21:02:58,28 km al NORESTE de ATOYAC DE ALVAREZ, GRO,17.32,-100.2,4.0,48.0
3,1999-10-24,02:13:35,38 km al SUROESTE de PINOTEPA NACIONAL, OAX,16.1,-98.3,4.2,19.0
3,1999-10-25,03:50:12,134 km al SUROESTE de PIJIJIAPAN, CHIS,14.66,-93.87,4.3,15.0
3,1999-10-25,11:25:28,105 km al SUROESTE de MAPASTEPEC, CHIS,14.73,-93.54,4.4,25.0
3,1999-10-25,16:38:14,15 km al NORTE de OMETEPEC, GRO,16.82,-98.42,4.6,25.0
3,1999-10-26,07:57:43,13 km al SUROESTE de CRUCECITA, OAX,15.68,-96.22,4.1,5.0
3,1999-10-26,14:06:32,76 km al SUR de CD HIDALGO, CHIS,14.0,-92.26,4.5,18.0
3,1999-10-26,21:53:54,20 km al ESTE de ACAPULCO, GRO,16.9,-99.71,4.2,35.0
3,1999-10-27,09:24:26,13 km al NORESTE de TLAPA, GRO,17.61,-98.47,4.1,20.0
3,1999-10-27,10:06:26,30 km al NORESTE de PUERTO ESCONDIDO, OAX,15.95,-96.8,4.3,68.0
3,1999-10-27,17:48:58,30 km al SUROESTE de PINOTEPA NACIONAL, OAX,16.17,-98.27,4.0,5.0
3,1999-10-28,02:50:56,15 km al SUROESTE de PETATLAN, GRO,17.48,-101.4,4.0,18.0
3,1999-10-29,04:32:54,88 km al ESTE de CD HIDALGO, CHIS,14.74,-91.34,5.0,5.0
3,1999-10-29,15:48:41,135 km al SUR de SAN MARCOS, GRO,15.61,-99.08,4.0,38.0
3,1999-10-29,17:18:16,43 km al NORESTE de TLACOLULA, OAX,17.08,-96.09,4.0,5.0
3,1999-10-30,19:35:25,4 km al NORESTE de UNION HIDALGO, OAX,16.49,-94.8,4.5,15.0
3,1999-11-01,01:25:24,66 km al SUROESTE de LA MIRA, MICH,17.7,-102.85,4.3,23.0
3,1999-11-01,05:31:54,72 km al SUROESTE de PIJIJIAPAN, CHIS,15.39,-93.81,4.1,16.0
3,1999-11-02,21:15:37,141 km al SUROESTE de TONALA, CHIS,15.03,-94.49,4.1,16.0
3,1999-11-02,22:20:12,71 km al SUROESTE de OMETEPEC, GRO,16.14,-98.76,4.1,31.0
3,1999-11-03,02:22:58,108 km al SUROESTE de PINOTEPA NACIONAL, OAX,15.8,-98.89,4.2,6.0
3,1999-11-04,04:35:24,27 km al NORESTE de ZIHUATANEJO, GRO,17.88,-101.47,4.3,113.0
3,1999-11-04,06:37:17,137 km al SURESTE de SALINA CRUZ, OAX,15.03,-94.73,4.6,18.0
3,1999-11-04,06:52:24,220 km al SUROESTE de PINOTEPA NACIONAL, OAX,14.48,-98.77,4.0,34.0
3,1999-11-04,18:11:18,394 km al SUR de CABO SAN LUCAS, BCS,19.4,-109.16,4.0,10.0
3,1999-11-06,00:41:36,71 km al SURESTE de CRUCECITA, OAX,15.33,-95.65,4.1,34.0
3,1999-11-06,09:03:39,53 km al NORTE de STA MARIA ATZOMPA, OAX,17.58,-96.71,4.5,84.0
3,1999-11-06,15:21:11,14 km al SUROESTE de SALINA CRUZ, OAX,16.08,-95.27,4.2,29.0
3,1999-11-06,15:21:33,46 km al SURESTE de ACAPULCO, GRO,16.48,-99.74,4.1,6.0
3,1999-11-07,14:56:18,33 km al NORESTE de ACAPULCO, GRO,17.05,-99.65,4.0,11.0
3,1999-11-07,20:36:46,37 km al NOROESTE de TECPAN, GRO,17.33,-100.96,4.7,23.0
3,1999-11-09,19:07:49,12 km al SUR de OMETEPEC, GRO,16.58,-98.43,4.0,16.0
3,1999-11-09,19:19:32,25 km al SUROESTE de MIAHUATLAN, OAX,16.26,-96.82,4.3,87.0
3,1999-11-10,23:20:24,236 km al SURESTE de CD HIDALGO, CHIS,13.67,-90.22,4.7,15.0
3,1999-11-11,17:33:44,42 km al SUROESTE de PIJIJIAPAN, CHIS,15.57,-93.58,4.5,55.0
3,1999-11-11,20:00:14,20 km al NOROESTE de RIO GRANDE, OAX,16.09,-97.6,4.2,18.0
3,1999-11-12,14:51:41,24 km al ESTE de MOTOZINTLA, CHIS,15.32,-92.03,4.5,212.0
3,1999-11-13,02:19:45,49 km al OESTE de PINOTEPA NACIONAL, OAX,16.23,-98.5,4.0,24.0
3,1999-11-13,23:57:40,77 km al SUROESTE de OMETEPEC, GRO,16.15,-98.87,4.5,20.0
3,1999-11-14,00:04:08,79 km al SUROESTE de OMETEPEC, GRO,16.14,-98.88,4.4,16.0
3,1999-11-14,00:09:36,79 km al SUROESTE de OMETEPEC, GRO,16.11,-98.85,4.2,22.0
3,1999-11-15,02:34:07,40 km al SUROESTE de PINOTEPA NACIONAL, OAX,16.05,-98.27,4.2,12.0
3,1999-11-16,19:31:31,84 km al SUROESTE de HUIXTLA, CHIS,14.6,-93.02,4.5,69.0
3,1999-11-17,00:41:39,92 km al SUROESTE de OMETEPEC, GRO,16.06,-98.98,4.2,11.0
3,1999-11-17,02:02:42,84 km al SURESTE de SAN MARCOS, GRO,16.15,-98.97,4.7,22.0
3,1999-11-17,02:15:14,103 km al SURESTE de SAN MARCOS, GRO,15.94,-99.01,4.0,19.0
3,1999-11-17,21:21:17,88 km al SUR de TECOMAN, COL,18.12,-103.96,4.4,7.0
3,1999-11-18,12:23:18,45 km al NORESTE de UNION HIDALGO, OAX,16.72,-94.49,4.3,104.0
3,1999-11-18,22:56:29,41 km al SURESTE de ACAPULCO, GRO,16.56,-99.69,4.4,15.0
3,1999-11-20,09:36:44,5 km al NORTE de TECPAN, GRO,17.27,-100.63,4.2,9.0
3,1999-11-21,00:18:44,54 km al SUROESTE de MANZANILLO, COL,18.65,-104.61,4.0,18.0
3,1999-11-21,00:45:45,281 km al SUR de CABO SAN LUCAS, BCS,20.36,-109.71,5.6,10.0
3,1999-11-22,03:37:52,19 km al NORESTE de UNION HIDALGO, OAX,16.54,-94.66,4.0,70.0
3,1999-11-25,11:19:18,91 km al SUR de SAN MARCOS, GRO,15.97,-99.4,4.4,9.0
3,1999-11-25,23:35:40,172 km al SURESTE de CD HIDALGO, CHIS,13.68,-90.93,4.6,15.0
3,1999-11-26,15:12:48,25 km al SUROESTE de PINOTEPA NACIONAL, OAX,16.2,-98.23,4.0,5.0
3,1999-11-27,20:42:15,49 km al ESTE de MATIAS ROMERO, OAX,16.91,-94.58,4.2,34.0
3,1999-11-28,03:06:32,63 km al NORTE de ZIHUATANEJO, GRO,18.21,-101.48,4.0,58.0
3,1999-11-29,11:20:40,53 km al SURESTE de SAYULA DE ALEMAN, VER,17.46,-94.73,4.4,145.0
3,1999-12-01,04:00:34,25 km al SURESTE de UNION HIDALGO, OAX,16.38,-94.62,4.0,81.0
3,1999-12-01,04:47:29,55 km al SUROESTE de SAN MARCOS, GRO,16.33,-99.58,4.1,3.0
3,1999-12-01,17:15:22,81 km al SUROESTE de MAPASTEPEC, CHIS,14.76,-93.17,4.1,124.0
3,1999-12-03,07:08:48,55 km al OESTE de ARRIAGA , CHIS,16.14,-94.4,4.4,67.0
3,1999-12-03,13:48:25,26 km al SUROESTE de PUERTO ESCONDIDO, OAX,15.64,-97.15,4.1,16.0
3,1999-12-04,22:36:34,69 km al SUROESTE de TONALA, CHIS,15.58,-94.13,4.1,82.0
3,1999-12-06,01:34:27,56 km al SUROESTE de LAS CHOAPAS, VER,17.49,-94.39,4.2,225.0
3,1999-12-07,08:49:32,50 km al SUROESTE de PETATLAN, GRO,17.16,-101.54,4.8,76.0
3,1999-12-07,09:24:08,51 km al SUROESTE de ZIHUATANEJO, GRO,17.23,-101.76,4.2,65.0
3,1999-12-07,15:05:37,50 km al SUROESTE de MAPASTEPEC, CHIS,15.07,-93.16,4.2,72.0
3,1999-12-08,14:15:40,177 km al SUROESTE de PIJIJIAPAN, CHIS,14.33,-94.09,4.4,18.0
3,1999-12-08,16:01:12,91 km al SUROESTE de CIHUATLAN, JAL,18.62,-105.14,4.7,45.0
3,1999-12-08,19:59:06,28 km al NOROESTE de TEPALCATEPEC, MICH,19.41,-102.98,4.0,263.0
3,1999-12-09,00:00:26,106 km al SUROESTE de PINOTEPA NACIONAL, OAX,15.75,-98.83,4.2,5.0
3,1999-12-09,10:26:19,117 km al SUR de CD HIDALGO, CHIS,13.62,-92.15,4.7,16.0
3,1999-12-09,11:10:11,113 km al SUR de CD HIDALGO, CHIS,13.68,-92.39,4.5,16.0
3,1999-12-10,21:09:32,142 km al ESTE de CD HIDALGO, CHIS,14.68,-90.83,4.7,14.0
3,1999-12-12,11:57:31,60 km al ESTE de CD HIDALGO, CHIS,14.54,-91.61,6.0,136.0
3,1999-12-12,12:45:33,101 km al OESTE de CIHUATLAN, JAL,19.3,-105.52,4.0,6.0
3,1999-12-12,21:24:50,33 km al OESTE de HUIXTLA, CHIS,15.1,-92.77,4.1,59.0
3,1999-12-12,22:36:16,101 km al SUROESTE de CD HIDALGO, CHIS,14.26,-92.98,4.2,18.0
3,1999-12-14,01:12:16,38 km al SUR de CHIAUTLA DE TAPIA, PUE,17.96,-98.54,4.8,36.0
3,1999-12-14,02:21:02,66 km al NOROESTE de CASIMIRO CASTILLO, JAL,19.8,-105.03,4.7,50.0
3,1999-12-14,17:53:02,22 km al NOROESTE de PUERTO ESCONDIDO, OAX,16.04,-97.16,4.2,10.0
3,1999-12-15,05:27:39,409 km al SUROESTE de LA MIRA, MICH,15.07,-104.62,4.5,10.0
3,1999-12-16,18:42:22,70 km al NORESTE de LAS GUACAMAYAS, MICH,18.32,-101.63,4.1,143.0
3,1999-12-17,05:16:23,398 km al SUROESTE de CD LAZARO CARDENAS, MICH,14.64,-103.65,4.2,33.0
3,1999-12-17,07:51:20,62 km al NORESTE de TLACOLULA, OAX,17.22,-95.96,4.4,135.0
3,1999-12-17,10:20:05,43 km al NORESTE de RUIZ, NAY,22.29,-104.94,4.1,154.0
3,1999-12-18,01:50:12,115 km al SUROESTE de CD HIDALGO, CHIS,14.11,-93.04,4.2,19.0
3,1999-12-20,15:26:41,91 km al SUR de TECOMAN, COL,18.1,-104.03,4.4,8.0
3,1999-12-21,03:26:25,55 km al NOROESTE de MATIAS ROMERO, OAX,17.11,-95.5,4.0,143.0
3,1999-12-21,11:22:00,67 km al NORESTE de MATIAS ROMERO, OAX,17.09,-94.45,4.0,215.0
3,1999-12-21,12:39:50,706 km al SUROESTE de CABO SAN LUCAS, BCS,17.42,-113.4,4.9,10.0
3,1999-12-21,21:42:35,4 km al ESTE de CD IXTEPEC, OAX,16.56,-95.06,4.1,128.0
3,1999-12-22,22:42:04,69 km al SUROESTE de ZIHUATANEJO, GRO,17.24,-102.04,4.0,10.0
3,1999-12-24,03:52:28,721 km al SUROESTE de CABO SAN LUCAS, BCS,17.35,-113.56,4.0,10.0
3,1999-12-24,18:07:52,46 km al SUROESTE de TECPAN, GRO,16.89,-100.89,4.0,13.0
3,1999-12-25,13:55:55,106 km al SUR de SAN MARCOS, GRO,15.84,-99.32,4.4,4.0
3,1999-12-25,19:36:08,59 km al SUROESTE de H GUAYMAS, SON,27.52,-111.3,4.7,10.0
3,1999-12-26,00:12:27,66 km al SURESTE de SAN MARCOS, GRO,16.22,-99.23,4.1,21.0
3,1999-12-26,12:30:59,81 km al ESTE de CD HIDALGO, CHIS,14.68,-91.4,4.3,14.0
3,1999-12-27,01:09:47,23 km al SUR de MAPASTEPEC, CHIS,15.23,-92.88,4.2,106.0
3,1999-12-27,01:23:37,16 km al NOROESTE de UNION HIDALGO, OAX,16.61,-94.88,4.0,66.0
3,1999-12-27,04:11:10,76 km al SUR de COALCOMAN, MICH,18.09,-103.22,4.2,9.0
3,1999-12-27,15:21:34,34 km al NORESTE de TLAPA, GRO,17.74,-98.33,4.7,17.0
3,1999-12-27,20:11:13,61 km al SUROESTE de COYUCA DE BENITEZ, GRO,16.65,-100.52,4.0,10.0
3,1999-12-28,05:37:35,28 km al ESTE de MATIAS ROMERO, OAX,16.83,-94.78,4.1,139.0
3,1999-12-28,09:46:10,21 km al SUR de TONALA, CHIS,15.9,-93.76,4.0,77.0
3,1999-12-28,10:56:28,8 km al SURESTE de RIO GRANDE, OAX,15.99,-97.36,4.2,83.0
3,1999-12-28,23:19:46,44 km al NOROESTE de ZIHUATANEJO, GRO,18.02,-101.68,6.1,82.0
3,1999-12-31,11:35:45,38 km al SUROESTE de CINTALAPA, CHIS,16.57,-94.05,4.0,76.0
3,2000-01-02,11:35:17,11 km al NORESTE de RIO GRANDE, OAX,16.07,-97.35,4.3,16.0
3,2000-01-05,22:34:59,69 km al SUROESTE de SALINA CRUZ, OAX,15.61,-95.45,4.0,35.0
3,2000-01-06,15:56:05,66 km al NORESTE de MATIAS ROMERO, OAX,17.14,-94.49,4.2,151.0
3,2000-01-07,18:04:59,18 km al SUROESTE de TECPAN, GRO,17.07,-100.69,4.3,10.0
3,2000-01-08,03:49:07,57 km al SUROESTE de TECPAN, GRO,16.9,-101.05,4.0,28.0
3,2000-01-09,16:12:24,213 km al SUROESTE de CIHUATLAN, JAL,18.53,-106.44,4.4,33.0
3,2000-01-09,20:26:55,59 km al SURESTE de SALINA CRUZ, OAX,15.75,-94.87,4.9,16.0
3,2000-01-10,01:49:27,27 km al ESTE de MATIAS ROMERO, OAX,16.85,-94.79,4.6,122.0
3,2000-01-11,13:44:19,111 km al SUROESTE de PINOTEPA NACIONAL, OAX,15.82,-98.94,4.1,53.0
3,2000-01-13,23:36:53,19 km al OESTE de PUERTO ESCONDIDO, OAX,15.88,-97.24,4.1,13.0
3,2000-01-14,04:59:44,50 km al SUR de VENUSTIANO CARRANZA, CHIS,15.89,-92.57,5.0,253.0
3,2000-01-14,16:22:54,92 km al NORTE de CD DEL CARMEN, CAMP,19.46,-92.01,4.3,10.0
3,2000-01-15,02:24:42,35 km al NORTE de MATIAS ROMERO, OAX,17.18,-94.96,4.5,162.0
3,2000-01-16,04:14:02,25 km al SUR de ATOYAC DE ALVAREZ, GRO,16.99,-100.49,4.0,3.0
3,2000-01-18,08:14:15,53 km al SURESTE de CRUCECITA, OAX,15.46,-95.76,4.1,50.0
3,2000-01-19,02:55:18,89 km al SUROESTE de OMETEPEC, GRO,16.03,-98.9,4.3,24.0
3,2000-01-19,13:56:55,13 km al NOROESTE de MIAHUATLAN, OAX,16.41,-96.68,4.5,15.0
3,2000-01-21,04:23:53,39 km al SUR de JALTIPAN DE MORELOS, VER,17.62,-94.63,4.3,207.0
3,2000-01-22,06:28:12,7 km al SUR de CACAHOATAN, CHIS,14.93,-92.15,4.1,152.0
3,2000-01-23,23:06:32,20 km al SURESTE de TECALITLAN, JAL,19.37,-103.15,4.1,13.0
3,2000-01-23,23:27:27,46 km al SURESTE de SALINA CRUZ, OAX,15.8,-95.02,4.8,33.0
3,2000-01-24,18:30:42,16 km al SUROESTE de PINOTEPA NACIONAL, OAX,16.25,-98.17,4.3,7.0
3,2000-01-25,04:12:09,20 km al SUR de TECPAN, GRO,17.04,-100.6,4.1,29.0
3,2000-01-26,13:24:51,53 km al SUROESTE de SAN MARCOS, GRO,16.37,-99.63,4.6,13.0
3,2000-01-26,13:29:22,46 km al SUROESTE de SAN MARCOS, GRO,16.48,-99.67,4.2,5.0
3,2000-01-27,10:36:26,20 km al NOROESTE de CINTALAPA, CHIS,16.83,-93.84,4.2,146.0
3,2000-01-28,06:36:28,57 km al SURESTE de CRUCECITA, OAX,15.33,-95.85,4.2,12.0
3,2000-01-29,07:50:25,25 km al NORESTE de UNION HIDALGO, OAX,16.58,-94.62,4.0,146.0
3,2000-01-29,17:42:39,73 km al SUR de CRUCECITA, OAX,15.11,-96.22,4.1,16.0
3,2000-01-30,04:03:59,41 km al OESTE de TEHUANTEPEC, OAX,16.3,-95.62,4.1,16.0
3,2000-01-31,14:57:41,6 km al NOROESTE de CD IXTEPEC, OAX,16.61,-95.12,4.3,121.0
3,2000-02-02,07:31:28,73 km al SUROESTE de CD HIDALGO, CHIS,14.45,-92.79,4.7,46.0
3,2000-02-02,15:48:51,58 km al SUR de CD HIDALGO, CHIS,14.17,-92.02,4.3,20.0
3,2000-02-03,05:41:14,3 km al NORTE de RIO GRANDE, OAX,16.04,-97.44,4.3,37.0
3,2000-02-03,10:31:54,110 km al SURESTE de SALINA CRUZ, OAX,15.24,-94.88,4.1,26.0
3,2000-02-04,04:29:04,142 km al SUROESTE de PIJIJIAPAN, CHIS,14.62,-93.94,4.6,16.0
3,2000-02-04,09:41:57,50 km al SUROESTE de TAPACHULA, CHIS,14.62,-92.62,4.8,82.0
3,2000-02-08,17:26:22,46 km al SUROESTE de OMETEPEC, GRO,16.48,-98.78,4.0,7.0
3,2000-02-09,02:08:24,28 km al SURESTE de CD LAZARO CARDENAS, MICH,17.81,-101.99,4.3,6.0
3,2000-02-09,03:59:36,54 km al SURESTE de CRUCECITA, OAX,15.55,-95.68,4.5,51.0
3,2000-02-09,05:39:59,267 km al SUROESTE de CIHUATLAN, JAL,18.58,-107.0,4.3,33.0
3,2000-02-09,14:02:39,34 km al OESTE de MOTOZINTLA, CHIS,15.44,-92.56,4.3,168.0
3,2000-02-10,11:51:09,17 km al SURESTE de MATIAS ROMERO, OAX,16.78,-94.91,4.2,131.0
3,2000-02-10,14:10:36,75 km al SUROESTE de OMETEPEC, GRO,16.14,-98.82,4.2,25.0
3,2000-02-13,22:23:57,51 km al NORESTE de MATIAS ROMERO, OAX,17.17,-94.68,4.1,165.0
3,2000-02-15,12:07:45,29 km al NORESTE de LAS GUACAMAYAS, MICH,18.21,-102.03,4.1,25.0
3,2000-02-15,19:04:25,53 km al SUROESTE de PINOTEPA NACIONAL, OAX,15.91,-98.26,4.0,6.0
3,2000-02-16,02:17:39,39 km al SUR de PETATLAN, GRO,17.2,-101.18,4.2,26.0
3,2000-02-18,19:47:55,41 km al NOROESTE de ARRIAGA , CHIS,16.5,-94.17,4.1,187.0
3,2000-02-19,03:48:29,157 km al SURESTE de CD HIDALGO, CHIS,13.36,-91.62,5.0,28.0
3,2000-02-19,22:03:15,62 km al NORESTE de MATIAS ROMERO, OAX,17.27,-94.63,4.1,158.0
3,2000-02-20,00:05:04,51 km al SUROESTE de PINOTEPA NACIONAL, OAX,15.92,-98.25,4.0,8.0
3,2000-02-20,09:11:39,40 km al SUR de ARCELIA, GRO,17.95,-100.26,4.0,74.0
3,2000-02-21,01:19:45,179 km al SURESTE de CD HIDALGO, CHIS,13.64,-90.88,4.0,20.0
3,2000-02-21,09:11:04,24 km al NORESTE de RIO GRANDE, OAX,16.11,-97.23,4.0,16.0
3,2000-02-21,10:29:40,267 km al OESTE de CIHUATLAN, JAL,18.76,-107.05,5.6,13.0
3,2000-02-21,10:31:23,287 km al OESTE de CIHUATLAN, JAL,18.65,-107.22,5.0,33.0
3,2000-02-21,22:36:53,11 km al NOROESTE de MOTOZINTLA, CHIS,15.41,-92.34,4.8,158.0
3,2000-02-22,22:38:07,16 km al NOROESTE de RIO GRANDE, OAX,16.12,-97.53,4.0,6.0
3,2000-02-24,04:39:26,20 km al NOROESTE de CINTALAPA, CHIS,16.75,-93.9,4.2,154.0
3,2000-02-24,10:17:30,134 km al SURESTE de CD HIDALGO, CHIS,14.09,-91.06,4.7,83.0
3,2000-02-25,09:57:28,51 km al OESTE de MATIAS ROMERO, OAX,16.9,-95.52,4.4,136.0
3,2000-02-25,21:38:30,107 km al SUROESTE de CD HIDALGO, CHIS,14.32,-93.07,4.0,14.0
3,2000-02-25,22:52:44,75 km al SUR de CD HIDALGO, CHIS,14.0,-92.13,4.6,20.0
3,2000-02-26,19:27:12,57 km al SUROESTE de PIJIJIAPAN, CHIS,15.23,-93.45,4.4,32.0
3,2000-02-27,03:08:50,36 km al SUROESTE de ZIHUATANEJO, GRO,17.37,-101.73,4.1,27.0
3,2000-02-29,00:18:15,103 km al SURESTE de SALINA CRUZ, OAX,15.3,-94.89,4.0,34.0
3,2000-02-29,00:19:42,81 km al SURESTE de SALINA CRUZ, OAX,15.51,-94.89,4.1,29.0
3,2000-02-29,16:03:57,35 km al SUR de ZIHUATANEJO, GRO,17.33,-101.59,4.0,9.0
3,2000-03-01,17:18:43,80 km al SURESTE de CD HIDALGO, CHIS,14.15,-91.64,4.7,89.0
3,2000-03-01,17:31:21,5 km al OESTE de PUERTO ESCONDIDO, OAX,15.86,-97.11,4.9,16.0
3,2000-03-01,20:45:27,65 km al SUROESTE de PINOTEPA NACIONAL, OAX,15.9,-98.45,4.0,17.0
3,2000-03-02,00:03:03,34 km al NOROESTE de LORETO, BCS,26.11,-111.67,4.4,10.0
3,2000-03-02,13:20:15,23 km al NORTE de PUERTO ESCONDIDO, OAX,16.07,-97.03,4.3,16.0
3,2000-03-03,15:50:50,53 km al NORTE de PETATLAN, GRO,18.01,-101.18,4.2,63.0
3,2000-03-04,14:55:23,16 km al SUROESTE de ATLIXCO, PUE,18.84,-98.57,4.1,4.0
3,2000-03-05,03:07:56,122 km al SUROESTE de CD HIDALGO, CHIS,14.05,-93.08,4.7,21.0
3,2000-03-05,07:55:41,64 km al SUR de H TLAXIACO, OAX,16.7,-97.55,4.0,13.0
3,2000-03-06,00:57:02,33 km al NOROESTE de ZIHUATANEJO, GRO,17.83,-101.8,4.0,74.0
3,2000-03-06,07:07:18,73 km al SUROESTE de HUIXTLA, CHIS,14.63,-92.9,4.6,47.0
3,2000-03-06,22:32:19,29 km al NOROESTE de COQUIMATLAN, COL,19.28,-104.07,5.3,5.0
3,2000-03-07,08:56:07,46 km al SUR de TONALA, CHIS,15.67,-93.8,4.1,54.0
3,2000-03-07,20:22:05,111 km al NORESTE de GUERRERO NEGRO, BCS,28.28,-112.99,4.0,10.0
3,2000-03-07,21:29:38,81 km al SUR de COALCOMAN, MICH,18.07,-103.35,4.1,5.0
3,2000-03-08,06:14:58,60 km al SUROESTE de CD HIDALGO, CHIS,14.24,-92.48,4.2,49.0
3,2000-03-08,16:41:05,10 km al SUR de COYUCA DE BENITEZ, GRO,16.92,-100.11,4.2,30.0
3,2000-03-10,09:51:42,32 km al NORTE de MATIAS ROMERO, OAX,17.15,-95.11,4.5,100.0
3,2000-03-10,11:28:31,26 km al SURESTE de TONALA, CHIS,15.87,-93.67,4.0,92.0
3,2000-03-11,01:55:26,220 km al SURESTE de CABO SAN LUCAS, BCS,21.45,-108.45,4.0,54.0
3,2000-03-11,21:44:48,6 km al NORESTE de EL LLANO, HGO,20.1,-99.29,4.1,5.0
3,2000-03-12,02:37:25,64 km al SURESTE de CRUCECITA, OAX,15.32,-95.76,4.0,16.0
3,2000-03-12,02:59:04,12 km al NOROESTE de ARRIAGA , CHIS,16.31,-93.98,4.5,98.0
3,2000-03-12,11:10:33,123 km al SUROESTE de PIJIJIAPAN, CHIS,14.74,-93.82,4.0,35.0
3,2000-03-12,16:21:32,81 km al SUROESTE de HUIXTLA, CHIS,14.59,-92.97,5.9,35.0
3,2000-03-12,16:35:21,13 km al OESTE de TAPACHULA, CHIS,14.91,-92.38,4.2,110.0
3,2000-03-12,19:22:55,76 km al SUROESTE de HUIXTLA, CHIS,14.69,-93.0,4.4,67.0
3,2000-03-12,20:57:18,80 km al SUROESTE de MAPASTEPEC, CHIS,14.92,-93.41,4.2,20.0
3,2000-03-12,23:44:37,77 km al SUROESTE de CD HIDALGO, CHIS,14.43,-92.82,4.6,71.0
3,2000-03-13,02:15:10,88 km al NOROESTE de CIHUATLAN, JAL,19.55,-105.33,4.7,5.0
3,2000-03-13,02:47:39,22 km al SURESTE de MOTOZINTLA, CHIS,15.29,-92.06,4.2,196.0
3,2000-03-13,03:52:09,73 km al SUROESTE de HUIXTLA, CHIS,14.69,-92.96,4.2,28.0
3,2000-03-13,22:23:44,48 km al SUROESTE de PINOTEPA NACIONAL, OAX,16.01,-98.34,4.5,5.0
3,2000-03-14,01:18:26,45 km al SUROESTE de PINOTEPA NACIONAL, OAX,16.01,-98.3,4.6,4.0
3,2000-03-14,01:26:19,48 km al SUROESTE de PINOTEPA NACIONAL, OAX,16.0,-98.33,4.3,5.0
3,2000-03-14,06:59:00,49 km al SUROESTE de PINOTEPA NACIONAL, OAX,16.13,-98.46,4.2,5.0
3,2000-03-14,11:11:42,128 km al SURESTE de CD HIDALGO, CHIS,14.29,-91.03,4.0,38.0
